scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,890.174194931984,145.77061438560486,0.3590314984321594,945.4052007198334,585.3568549156189,0.2413652539253235,919.4889197349548,475.6159354150295,0.23925061523914337,948.1882668286562,475.9026345387101,0.22078381478786469
1,903.0856049060822,140.78769129514694,0.3381771445274353,904.2006299495697,142.78615188598633,0.16345563530921936,926.3207068443298,505.69945788383484,0.3410097360610962,943.8632867336273,386.3943729400635,0.17616306245326996
2,808.9749932289124,162.30549705028534,0.3870187997817993,943.2951674461365,592.5764601230621,0.24535347521305084,937.4398136138916,586.1687477827072,0.26221904158592224,921.0607631206512,338.35692727565765,0.15688739717006683
3,803.8878922462463,148.72654163837433,0.41467925906181335,939.6510932147503,594.2741681337357,0.2989051043987274,915.9730245135725,515.6265939772129,0.30905184149742126,895.0361075401306,141.1020668745041,0.15580995380878448
4,809.3146154880524,114.43696546554565,0.2479509562253952,936.3020157814026,585.0202960968018,0.22532330453395844,882.4745969772339,219.76451113820076,0.2945059835910797,898.7073353528976,220.21585553884506,0.2267017513513565
5,789.1818319559097,131.60744714736938,0.33708614110946655,935.0228633880615,579.6133571267128,0.2787754535675049,918.8701937198639,459.0475245118141,0.2743722200393677,935.7214951515198,451.43366515636444,0.20352666079998016
6,793.1788938045502,84.52014291286469,0.34147706627845764,935.6300489902496,563.3664166331291,0.2577305734157562,919.9940719604492,452.86245435476303,0.31656304001808167,934.6934762001038,444.7742045521736,0.21154054999351501
7,792.2628016471863,68.86256104707718,0.36247751116752625,929.7886598110199,656.3088445663452,0.291284441947937,913.2372417449951,466.4547976255417,0.31727635860443115,943.1079754829407,415.12251806259155,0.2130102962255478
8,789.0179287195206,38.86787700653076,0.4250672161579132,788.5329242944717,46.98597431182861,0.16927212476730347,913.7270932197571,426.72342240810394,0.3942042887210846,935.103147983551,420.0602738261223,0.2209956794977188
9,783.3451237678528,18.25895917415619,0.5178450345993042,929.0928773880005,563.0305638313293,0.22028794884681702,915.1893782019615,387.3709670305252,0.324479341506958,930.259222984314,381.98446559906006,0.25092509388923645
10,773.133154630661,16.932063102722168,0.5099802017211914,919.7718799114227,501.8431062698364,0.27047353982925415,761.457802772522,4.9688416719436646,0.22347678244113922,782.5556190013885,6.028494596481323,0.20645515620708466
11,774.3080801963806,16.750168561935425,0.4940660893917084,921.6432628631592,502.35310316085815,0.33561667799949646,907.4460660815239,386.23885333538055,0.24229833483695984,921.3855481147766,382.94059801101685,0.2021542191505432
12,771.7597939670086,9.599744319915771,0.49548402428627014,921.6190385818481,498.29787254333496,0.2808062434196472,908.0388123579323,371.51594322919846,0.27001458406448364,921.1971135139465,372.75898975133896,0.2054806351661682
13,771.478792488575,9.754510879516602,0.48620110750198364,920.0278177261353,499.99585619568825,0.33856624364852905,906.132796049118,385.6479148864746,0.23282547295093536,781.8241535425186,5.353237152099609,0.18937000632286072
14,770.2423316240311,9.313587188720703,0.4798603355884552,917.1248555183411,485.0048906803131,0.4945972263813019,899.5471775531769,420.3657437860966,0.22963827848434448,917.3790367841721,348.4026870727539,0.19118370115756989
15,783.320077419281,7.590687036514282,0.43331629037857056,918.539642572403,484.4018059372902,0.6541934013366699,899.8086504042149,418.90667378902435,0.24855387210845947,914.5369509458542,344.73469161987305,0.22070345282554626
16,784.838406085968,9.156494140625,0.5207855105400085,923.6514949798584,485.93101716041565,0.3869953155517578,903.1904788017273,420.71149784326553,0.22531229257583618,923.6124418377876,361.48094153404236,0.24697209894657135
17,783.9253525733948,9.129360675811768,0.4718388319015503,928.197993516922,494.8572607040405,0.2840934991836548,903.3018937110901,420.7167099118233,0.2680085599422455,917.4644122123718,347.9341151341796,0.24887815117835999
18,789.6540788412094,9.195525169372559,0.4339505434036255,934.6374547481537,490.43352127075195,0.45224884152412415,924.9723494648933,486.8971104621887,0.227142795920372,924.102314658463,340.4995930194855,0.1911340057849884
19,798.3322596549988,9.194714546203613,0.48085257411003113,934.7403359413147,492.2014241218567,0.5400007367134094,924.4671108722687,487.29286193847656,0.22735531628131866,923.9981127667706,346.7228705883026,0.21584387123584747
20,802.4929151535034,8.989829540252686,0.48975706100463867,939.7359554767609,494.0977964401245,0.3604114055633545,922.1881853342056,417.97994089126587,0.27904871106147766,876.4559763967991,5.703125,0.19062845408916473
21,867.8746045529842,7.459240674972534,0.4504407048225403,951.930150270462,496.2277262210846,0.6015862226486206,854.7474753856659,84.31498089432716,0.3202168941497803,878.5377674102783,6.27324366569519,0.2506641149520874
22,877.5831394195557,7.344306230545044,0.40812933444976807,956.5626504421234,496.3925836086273,0.4010477662086487,947.3040659427643,492.4389603435993,0.23589950799942017,965.2176140546799,491.76733058691025,0.24809730052947998
23,881.027939081192,8.001545906066895,0.47266900539398193,963.693772226572,497.1590712070465,0.4948289096355438,932.6430578827858,421.3059867620468,0.3203469514846802,949.8314387798309,420.2812478542328,0.25031307339668274
24,894.8543448448181,6.894239902496338,0.45513638854026794,967.9630093574524,492.2090554237366,0.37929704785346985,887.6160535812378,1.807927131652832,0.23559753596782684,974.3234314918518,489.25439190864563,0.22704923152923584
25,895.0966911315918,7.675251483917236,0.395911306142807,969.802845954895,480.28933000564575,0.5193837285041809,960.2412738800049,476.0139043405652,0.2777877151966095,946.710333943367,269.364622592926,0.22162701189517975
26,908.9338574409485,7.130018949508667,0.42666494846343994,979.9333723783493,479.1170492172241,0.566362202167511,968.6118078231812,474.39435362815857,0.2661319673061371,911.6957006454468,6.014524221420288,0.23848843574523926
