scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,445.5582276582718,0.0,0.0033358146902173758,443.80818101763725,0.0,0.0024264941457659006,442.38196194171906,0.0,0.0010053339647129178,449.1544256210327,0.0,0.0014075300423428416
1,453.046226978302,0.0,0.004501949530094862,451.50480580329895,339.7767139971256,0.0015483255265280604,475.43929529190063,0.0,0.0014497415395453572,456.16851806640625,0.0,0.0012989664683118463
2,475.8971175253391,346.4190528392792,0.001518067205324769,452.06088422238827,345.5193781852722,0.0031317351385951042,633.3263788223267,344.85815024375916,0.0007677675457671285,456.59480834007263,342.7345962524414,0.0007393315900117159
3,636.6774156093597,346.49357533454895,0.0027174875140190125,452.06088422238827,345.91754937171936,0.0062735192477703094,633.3263788223267,344.976726770401,0.0014268482336774468,456.59480834007263,342.7345962524414,0.00165531353559345
4,637.7276331186295,346.49357533454895,0.004129200708121061,632.6790614128113,345.91754937171936,0.006541064474731684,633.5765733718872,344.976726770401,0.0024772367905825377,633.8498237133026,342.7345962524414,0.0022586584091186523
5,637.7276331186295,346.7650729417801,0.0022256337106227875,634.1484289169312,346.09922325611115,0.004005424678325653,633.5765733718872,345.4501738548279,0.0012408798793330789,636.0412425845861,342.71725511550903,0.0014439361402764916
6,637.7276331186295,346.7650729417801,0.003362253773957491,634.5959656238556,346.09922325611115,0.0052919830195605755,633.4666430950165,345.4501738548279,0.0020827138796448708,636.1316821277142,342.65072441101074,0.0017824253300204873
7,637.8036245107651,346.18269419670105,0.004754730500280857,634.6653213500977,345.8639929294586,0.007550310343503952,633.5765733718872,344.84736037254333,0.0031557369511574507,636.7432788610458,342.3581027984619,0.002677402924746275
8,638.0055487155914,346.18269419670105,0.007403806317597628,635.180501461029,345.60049510002136,0.012745710089802742,633.6594834327698,344.48847675323486,0.005231565795838833,637.1571128368378,342.3729176521301,0.004316108301281929
9,637.8036245107651,346.04969108104706,0.004953188821673393,635.180501461029,345.3447513580322,0.008884803391993046,633.6594834327698,344.42132210731506,0.0037176604382693768,637.1571128368378,342.3581027984619,0.0026826539542526007
10,638.3742573261261,346.04969108104706,0.0030702135991305113,635.180501461029,345.3447513580322,0.004677294287830591,633.6594834327698,344.42132210731506,0.0018977209692820907,637.1571128368378,342.3581027984619,0.0012937112478539348
11,638.3742573261261,345.8431816101074,0.0034517564345151186,634.9068692922592,345.131854057312,0.004683931823819876,633.6594834327698,344.42132210731506,0.0015578623861074448,636.8335819840431,341.8732256889343,0.0029020041693001986
12,460.49593609571457,317.9589170217514,0.001388118020258844,633.759937286377,345.3447513580322,0.0017772067803889513,633.399778842926,344.48847675323486,0.000589332077652216,461.4881149530411,317.41221964359283,0.0004751785018015653
13,457.24528551101685,316.80948972702026,0.006979766767472029,518.9005270004272,345.8139314651489,0.007775490637868643,633.399778842926,345.0679955482483,0.0024544731713831425,461.4881149530411,317.41221964359283,0.004975452087819576
14,460.49593609571457,317.9589170217514,0.0024709124118089676,633.759937286377,346.07385993003845,0.002081760670989752,633.9568159580231,345.0746474266052,0.0006871632649563253,525.0420881509781,342.8079481124878,0.000599724764470011
15,460.49593609571457,316.662981569767,0.0009222215157933533,633.759937286377,345.8158793449402,0.002351599046960473,633.9568159580231,345.0679955482483,0.00048211365356110036,492.10091166198254,317.41221964359283,0.00037441475433297455
16,491.00449764728546,317.9589170217514,0.0013574351323768497,633.759937286377,345.8158793449402,0.0022838199511170387,633.9568159580231,345.0679955482483,0.0008201095042750239,497.7531032562256,329.8857264518738,0.0005806153058074415
17,494.9965343475342,318.35150814056396,0.0017753990832716227,518.9005270004272,345.8139314651489,0.0012422133004292846,633.9568159580231,344.2783422470093,0.0005438448279164732,497.7531032562256,342.8079481124878,0.0005564589519053698
18,500.6978887915611,322.62441313266754,0.02165873721241951,507.46410340070724,345.72900223731995,0.015755636617541313,634.0644842386246,344.2783422470093,0.008611390367150307,497.7531032562256,342.8079481124878,0.007010649889707565
19,500.6978887915611,322.62441313266754,0.002806236734613776,507.46410340070724,339.11733561754227,0.0028384418692439795,504.48561835289,334.867475271225,0.0013489620760083199,497.7531032562256,344.14733815193176,0.0008124460000544786
20,509.3080186843872,322.62441313266754,0.0009759756503626704,506.3307635784149,338.12795770168304,0.001276810304261744,504.48561835289,334.867475271225,0.0006238376372493804,507.55126589536667,344.93446707725525,0.0005402741371653974
21,509.76177954673767,322.1911041736603,0.003301684744656086,507.46410340070724,338.12795770168304,0.004543408751487732,504.8707985877991,334.867475271225,0.0012186795938760042,508.2096526622772,344.93446707725525,0.0017310410039499402
22,509.76177954673767,324.41583102941513,0.001894912333227694,507.46410340070724,339.11733561754227,0.0018494619289413095,505.6718728542328,344.7251570224762,0.0006227935664355755,508.3772622644901,345.45992732048035,0.0009309544693678617
23,509.76177954673767,322.1911041736603,0.01908714883029461,506.3307635784149,339.11733561754227,0.009625917300581932,505.6718728542328,346.0517281293869,0.004086242988705635,508.7336123585701,345.6165540218353,0.0033368784934282303
24,508.38439670205116,321.96884083747864,0.0009282119572162628,505.49588203430176,344.03748869895935,0.0010097298072651029,505.76794695854187,346.0517281293869,0.0002753127191681415,508.3772622644901,345.9542303085327,0.0005804376560263336
25,508.38439670205116,322.1911041736603,0.0009222373482771218,505.49588203430176,344.554318189621,0.000891618081368506,505.76794695854187,344.4323832988739,0.0003758240782190114,508.7336123585701,345.6165540218353,0.0005334655288606882
26,508.38439670205116,344.4616758823395,0.0009222382213920355,505.49588203430176,345.8896210193634,0.0008166256593540311,507.2643691301346,345.00714778900146,0.0003369593759998679,508.7336123585701,345.6165540218353,0.00043788005132228136
