scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,961.7842693328857,398.0276219844818,0.3073728382587433,985.4969112873077,763.9697465896606,0.3652693033218384,955.8360613137484,609.6210608482361,0.33487218618392944,1027.0191118121147,560.2348551750183,0.302165687084198
1,963.6971180737019,403.7303283214569,0.35773059725761414,989.2383513450623,771.0608789920807,0.22040125727653503,951.3011384010315,596.8839609622955,0.27842289209365845,1027.8506608307362,510.699773311615,0.3337441682815552
2,959.4933109283447,404.5785416960716,0.2778666615486145,991.6234698295593,772.6471675634384,0.47185018658638,951.6523530483246,580.8249668478966,0.32352831959724426,1028.3488535881042,512.6089403629303,0.36489319801330566
3,947.1393002867699,311.62409806251526,0.2858877182006836,994.5052109956741,765.2988514900208,0.3745799958705902,950.53781914711,582.239804983139,0.30170097947120667,1030.104618549347,501.2705268859863,0.3333807587623596
4,998.4277708530426,762.8869243860245,0.24391283094882965,996.4783709049225,765.3898124694824,0.4521770179271698,987.419162273407,765.6969205141068,0.20349571108818054,1049.032627105713,512.5025434494019,0.3933493494987488
5,966.0346488952637,294.08424639701843,0.19163502752780914,997.3741899728775,756.9470843672752,0.46026408672332764,985.7865633964539,755.7129264473915,0.1470993459224701,1060.3191379904747,495.97610998153687,0.30397316813468933
6,995.7190161943436,735.9460263252258,0.2523041367530823,993.5606637001038,739.8479381352663,0.4480360746383667,982.265341758728,744.0114648342133,0.12273380160331726,1062.3405275344849,466.5693004131317,0.2729397416114807
7,997.8198463916779,726.0555875301361,0.17522646486759186,996.9700773954391,730.7824200391769,0.3703237771987915,986.2048281431198,729.3123943805695,0.17465674877166748,1006.2652378082275,729.0671401023865,0.16713270545005798
8,974.2422609329224,365.39822018146515,0.16374343633651733,974.0616321563721,367.4995422363281,0.1052931472659111,968.6326653957367,365.9609137773514,0.11665447801351547,1062.0801949501038,449.1172106266022,0.24425387382507324
9,980.9668125510216,387.74261769652367,0.33000481128692627,1006.6619734764099,724.4195802807808,0.4701019525527954,971.6272863149643,388.7854461669922,0.1697337031364441,1040.8258786201477,576.6103067398071,0.31273698806762695
10,980.2891191840172,275.40428322553635,0.26032817363739014,1014.0325286388397,716.6463980674744,0.32513731718063354,963.6582923531532,470.07313537597656,0.2653404474258423,1042.0635401010513,419.2800264954567,0.22842586040496826
11,961.9155678749084,340.5213662981987,0.4559836983680725,999.7462394237518,726.2134132385254,0.38853350281715393,954.3284924030304,339.8340851664543,0.20920351147651672,1029.5146803855896,546.0918182134628,0.1856042593717575
12,947.6113356053829,371.5946736037731,0.24005144834518433,986.7139166593552,724.3193699717522,0.42341262102127075,941.6254601478577,387.32987290620804,0.18939810991287231,1038.616870880127,607.5516037940979,0.20612019300460815
13,948.4612245857716,308.0140789085999,0.20396651327610016,980.8407923579216,731.0780181884766,0.495933473110199,969.4510097503662,731.2177614569664,0.19397322833538055,989.9103934764862,731.382613837719,0.18573270738124847
14,949.2968353033066,291.6055051982403,0.23336361348628998,976.4318914413452,709.5340946912766,0.43455758690834045,967.433385848999,712.8021652698517,0.16170911490917206,1022.6881856918335,578.2744468450546,0.23175545036792755
15,949.7082085609436,275.06373661756516,0.23781192302703857,976.2444059848785,702.7877974510193,0.5098558664321899,962.1980886459351,701.0787105560303,0.28411009907722473,1012.6522062420845,465.2399401664734,0.24791908264160156
16,948.2020254433155,323.48522305488586,0.307230681180954,988.3112821877003,700.8312411308289,0.3337011933326721,949.1587373018265,548.7776066660881,0.2772975564002991,1010.7345342636108,529.3387351036072,0.3185829222202301
17,946.4824857711792,324.3413290977478,0.4227566421031952,983.4254450798035,693.0939266681671,0.6349157691001892,956.4629914462566,561.0757412910461,0.36940065026283264,1001.3496961593628,546.2921198606491,0.24449223279953003
18,942.9384841918945,309.34554421901703,0.39578601717948914,978.9922292232513,674.5604774951935,0.6965708136558533,951.3598170280457,551.7128868103027,0.34507283568382263,995.9953998504207,546.4577965736389,0.21331651508808136
19,935.5484433174133,307.87954556941986,0.40150681138038635,979.2734816074371,665.5122034549713,0.41233041882514954,942.2067754268646,497.07218742370605,0.33549168705940247,980.6033737659454,434.64388513565063,0.18873979151248932
20,933.0800061225891,305.95588541030884,0.4961259067058563,978.2440465688705,669.9355697631836,0.46233612298965454,961.4632251262665,669.4019508361816,0.21315670013427734,967.0770676136017,387.9448044039309,0.19149738550186157
21,933.1784244775772,294.13950419425964,0.4083336591720581,981.8883479833603,668.360622882843,0.30539944767951965,929.9186708927155,413.83401107788086,0.16587497293949127,991.023107290268,667.3543882966042,0.1564725935459137
22,945.0471861362457,306.6625269651413,0.44668641686439514,982.290390253067,669.368417263031,0.37867802381515503,951.1075048446655,435.0604645013809,0.16983385384082794,993.6064052581787,671.0902576446533,0.15539005398750305
23,951.0334630012512,309.1815822124481,0.4673718810081482,994.7847006320953,670.5230159759521,0.46084678173065186,952.3289785385132,421.7846200466156,0.2124291956424713,996.7922442555428,474.8695913553238,0.17778189480304718
24,961.5182001590729,307.1031965017319,0.4097781479358673,1008.3013954162598,677.0448186397552,0.5850331783294678,964.5708642601967,436.78316819667816,0.20742696523666382,994.0045480728149,369.67800760269165,0.18487648665905
25,963.078942835331,307.3529401421547,0.4774736762046814,1090.9922493696213,699.5969226658344,0.3055473268032074,964.4972796440125,423.46066522598267,0.3625445067882538,1008.5237138271332,418.50875329971313,0.24800774455070496
26,966.5858309268951,306.8728493452072,0.451829195022583,1014.2382771968842,666.6711187362671,0.5060144066810608,966.9241325855255,418.69049859046936,0.3454633355140686,1014.2079169750214,399.93409395217896,0.28202351927757263
