scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,414.5621991157532,62.15379238128662,0.03404849395155907,414.00488543510437,65.76606512069702,0.046033505350351334,407.59759616851807,63.76048493385315,0.0251602940261364,425.44694662094116,62.324753522872925,0.023138683289289474
1,428.85559779405594,155.73749408125877,0.04344935715198517,428.8677712082863,159.55362844467163,0.09391305595636368,422.67969369888306,157.19302928447723,0.038465116173028946,434.2335686683655,155.9705311693251,0.036654260009527206
2,428.85559779405594,202.8654946088791,0.008389722555875778,456.0235288143158,205.68770670890808,0.01054321974515915,452.689594745636,202.7949333190918,0.005827479995787144,434.2335686683655,202.66223752498627,0.004719233606010675
3,414.5621991157532,202.8654946088791,0.009928306564688683,456.0235288143158,205.68770670890808,0.009502748027443886,452.689594745636,202.7949333190918,0.004573198035359383,425.44694662094116,202.66223752498627,0.00872813444584608
4,380.5715392231941,202.8654946088791,0.0027255178429186344,414.00488543510437,205.68770670890808,0.0036965867038816214,407.59759616851807,202.7949333190918,0.0009491605451330543,425.44694662094116,202.66223752498627,0.0012785932049155235
5,378.53907775878906,332.8215780854225,0.04593246802687645,379.5687346160412,334.91769194602966,0.053142204880714417,373.9556164741516,329.9164729118347,0.026053674519062042,387.03173446655273,318.400728225708,0.02598051354289055
6,378.53907775878906,336.68421506881714,0.0029356146696954966,379.5687346160412,337.53950691223145,0.0024745501577854156,373.9556164741516,332.66076987981796,0.001072759390808642,387.03173446655273,331.40693759918213,0.00189736089669168
7,378.53907775878906,336.68421506881714,0.011346652172505856,375.44846200942993,337.53950691223145,0.015584801323711872,369.02099442481995,332.66076987981796,0.00446687638759613,387.03173446655273,331.40693759918213,0.006360628642141819
8,378.53907775878906,336.68421506881714,0.0015698785427957773,375.44846200942993,337.53950691223145,0.0027538705617189407,369.02099442481995,332.66076987981796,0.0006642633816227317,440.259699344635,331.40693759918213,0.0006782715208828449
9,426.691260099411,332.8215780854225,0.008211910724639893,426.5072237253189,334.91769194602966,0.008062545210123062,418.3663281202316,334.9409284591675,0.002412429777905345,440.259699344635,331.40693759918213,0.0025276755914092064
10,426.691260099411,334.8806893825531,0.011104698292911053,426.5072237253189,338.2744059562683,0.017163455486297607,426.8414965867996,343.2395477294922,0.011375225149095058,440.259699344635,335.05565881729126,0.008773363195359707
11,426.691260099411,333.5389117002487,0.0031815157271921635,423.513338804245,338.2744059562683,0.004792680498212576,422.7670249938965,334.9409284591675,0.0014676374848932028,430.0089900493622,332.2683949768543,0.0030962347518652678
12,426.7040847539902,281.2581088542938,0.004588393494486809,426.5072237253189,283.5230102837086,0.007517053280025721,426.8414965867996,332.2447120696306,0.0017567629693076015,440.259699344635,280.70971608161926,0.0022123490925878286
13,426.7040847539902,326.4944636821747,0.00713854655623436,423.513338804245,325.6720333099365,0.008167296648025513,426.8414965867996,332.2447120696306,0.0021839963737875223,430.0089900493622,318.58580017089844,0.0037229128647595644
14,426.7040847539902,326.4944636821747,0.020951155573129654,423.513338804245,325.6720333099365,0.06594056636095047,426.8414965867996,320.545401096344,0.032420359551906586,430.0089900493622,319.67313265800476,0.032813385128974915
15,437.3753733634949,324.9916796684265,0.02106049656867981,423.513338804245,325.6720333099365,0.038147591054439545,432.21075677871704,318.8532967567444,0.014263658784329891,443.35746306180954,319.67313265800476,0.0079945158213377
16,443.9382165595889,321.355899810791,0.020848140120506287,437.8462415933609,322.4608497619629,0.008469891734421253,439.092631816864,279.3398861885071,0.005900912452489138,447.5000567436218,318.58580017089844,0.004986138548702002
17,443.9382165595889,321.355899810791,0.002016348298639059,395.80675691366196,322.4608497619629,0.0016895391745492816,439.092631816864,200.18259072303772,0.0007275617681443691,447.5000567436218,318.58580017089844,0.0005510878399945796
18,443.9382165595889,320.8554153442383,0.004289283417165279,421.59285056591034,321.3412055969238,0.005385538097470999,439.092631816864,200.18259072303772,0.004896410740911961,447.5000567436218,317.5796309709549,0.0015290123410522938
19,422.6186385154724,203.1663492321968,0.023296169936656952,383.6731233596802,203.5464174747467,0.03491527959704399,411.21153205633163,199.45571422576904,0.019062403589487076,427.3758842945099,203.04565942287445,0.028666887432336807
20,382.1953077316284,142.306165933609,0.00197585322894156,421.59285056591034,203.5464174747467,0.0018379749963060021,376.4787497520447,143.45762181282043,0.000850318931043148,394.190517783165,142.52855324745178,0.0007509689312428236
21,382.1953077316284,142.306165933609,0.009882244281470776,421.59285056591034,321.3412055969238,0.007218513637781143,376.4787497520447,143.45762181282043,0.0037454278208315372,394.190517783165,142.52855324745178,0.0050477394834160805
22,421.5147314071655,142.306165933609,0.010455457493662834,421.59285056591034,321.3412055969238,0.009325338527560234,411.1302216053009,143.45762181282043,0.005113193299621344,396.0728139728308,142.52855324745178,0.010058928281068802
23,379.10151690244675,142.306165933609,0.0041908337734639645,415.056756734848,338.27360689640045,0.007214862387627363,411.1302216053009,143.45762181282043,0.0024522999301552773,384.9858422279358,142.52855324745178,0.0032249651849269867
24,421.5147314071655,125.57794618606567,0.0013027461245656013,484.5746343135834,338.27360689640045,0.0023732741829007864,489.83985471725464,135.8354287147522,0.0012409401824697852,396.0728139728308,125.7750678062439,0.0014209949877113104
25,426.3452697992325,125.57794618606567,0.003912879154086113,425.864141702652,139.02299559116364,0.007240872364491224,489.83985471725464,135.8354287147522,0.0012588498648256063,426.0496609210968,125.7750678062439,0.002200282644480467
26,426.3452697992325,91.88233359903097,0.05404503643512726,425.864141702652,94.0172929763794,0.06691698729991913,425.68874168395996,91.9451347887516,0.02559024840593338,428.27294954657555,92.44201636314392,0.05691283941268921
