scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,-6.015494346618652,-6.704628944396973,0.0009218740742653608,0.0,0.0,0.0005560213467106223,639.8617939949036,0.0,0.0005646297940984368,-3.4650826454162598,-16.954408645629883,0.0002791459846775979
1,-6.015495300292969,-6.704629898071289,0.0009218754130415618,0.0,-16.14470100402832,0.0004061214567627758,640.4502058029175,0.0,0.0002951596397906542,-3.4650826454162598,-16.954408645629883,0.0002791459846775979
2,-6.015495300292969,-6.704629898071289,0.0009218736668117344,636.6904443502426,-16.14470100402832,0.0007964657270349562,640.4502058029175,202.23891365528107,0.0005108577315695584,-3.4650826454162598,-16.954408645629883,0.00027914572274312377
3,-6.015494346618652,-6.704628944396973,0.0009218745399266481,636.6904443502426,-16.14470100402832,0.00040612087468616664,640.4502058029175,200.8520987033844,0.0002799458452500403,-3.4650816917419434,-16.954408645629883,0.00027914572274312377
4,530.5945967435837,-3.581786632537842,0.0012656545732170343,636.6904443502426,-12.797019958496094,0.0012785400031134486,640.4502058029175,200.8520987033844,0.0012678051134571433,545.2110638618469,-8.47386646270752,0.0003101433103438467
5,536.2386121749878,0.23628664016723633,0.0036646972876042128,537.7147071361542,-8.389217376708984,0.00156349316239357,639.1287739276886,200.8520987033844,0.0016419432358816266,546.1520085334778,-8.135539054870605,0.0006626535905525088
6,536.2386121749878,0.23628664016723633,0.009513702243566513,537.7147071361542,-8.389217376708984,0.0010661031119525433,639.1287739276886,170.77169048786163,0.0012875263346359134,546.1520085334778,-8.135539054870605,0.0008021729881875217
7,530.5945967435837,-2.7402377128601074,0.014743082225322723,537.7147071361542,-8.389217376708984,0.003248751163482666,640.4652700424194,123.59931272268295,0.0017112641362473369,545.2110638618469,-8.47386646270752,0.002422361634671688
8,490.2127482891083,-2.7402377128601074,0.0009218740742653608,537.7147071361542,-8.389217376708984,0.00040612087468616664,640.4652700424194,123.59931272268295,0.0005513784126378596,498.21417331695557,-8.622904777526855,0.00027914546080864966
9,490.2127482891083,-2.7402377128601074,0.001908165286295116,642.6125965118408,96.1382384300232,0.0005632875836454332,641.3185291290283,122.7299222946167,0.0008346904651261866,498.21417331695557,-8.622904777526855,0.00030358554795384407
10,490.2127482891083,-2.8101143836975098,0.0009218736668117344,642.6125965118408,128.72241306304932,0.0008780750795267522,641.3185291290283,123.59931272268295,0.0010901364730671048,498.21417331695557,-8.622904777526855,0.00027914546080864966
11,500.2070609629154,-2.7402377128601074,0.001218319870531559,642.6125965118408,128.94123601913452,0.0005356906331144273,640.1273274421692,122.7299222946167,0.0007137076463550329,514.3303728103638,-8.563281059265137,0.00035673214006237686
12,500.2070609629154,-2.8101143836975098,0.004135766997933388,642.6125965118408,159.69510793685913,0.001802563201636076,639.8294334411621,153.707373380661,0.0023795710876584053,514.3303728103638,-8.563281059265137,0.0006527372170239687
13,500.2070609629154,-2.6618504524230957,0.010971383191645145,642.1177263259888,128.94123601913452,0.001343037118203938,639.8294334411621,122.7299222946167,0.001869522500783205,514.3303728103638,-7.690732955932617,0.0008532912470400333
14,489.98054575920105,-2.8101143836975098,0.0009218727354891598,641.8870511054993,128.94123601913452,0.0006332581979222596,639.3656058311462,122.63104283809662,0.0008364568348042667,497.4807753562927,-6.62375545501709,0.00027914519887417555
15,475.7835775613785,-4.45656681060791,0.014028937555849552,641.8870511054993,128.94123601913452,0.003872965695336461,639.3656058311462,122.63104283809662,0.0013042507926002145,481.4795503616333,-6.62375545501709,0.001886623678728938
16,-6.015495300292969,-6.704629898071289,0.010489982552826405,640.9284057617188,162.0730848312378,0.0034445207566022873,637.9252092838287,170.30789601802826,0.002656023483723402,-3.4650826454162598,-16.95441246032715,0.0030677246395498514
17,-6.015495300292969,-6.704631805419922,0.0009218745399266481,640.7303943634033,210.04205989837646,0.0005641698371618986,634.252431511879,199.96910762786865,0.0005855257040821016,-3.4650826454162598,-16.95441246032715,0.00027914572274312377
18,-6.015495300292969,-6.704631805419922,0.0009218727354891598,640.9284057617188,210.04205989837646,0.0014627318596467376,637.9252092838287,199.96910762786865,0.0013246156740933657,-3.4650826454162598,-16.95441246032715,0.00027914546080864966
19,-6.015495300292969,-6.704632759094238,0.0009218740742653608,640.9284057617188,210.04205989837646,0.0008957265526987612,638.6504547595978,199.96910762786865,0.0008303496288135648,-3.4650826454162598,-16.95441246032715,0.00027914546080864966
20,-6.015496253967285,-6.704632759094238,0.0009226195979863405,640.9284057617188,192.34049034118652,0.001184418797492981,638.6504547595978,186.73545145988464,0.0016232281923294067,-3.465083122253418,-16.95441436767578,0.0003383756848052144
21,-6.015495300292969,-6.704631805419922,0.0009218736668117344,640.7303943634033,160.3635015487671,0.0006446077022701502,638.6504547595978,169.01801586151123,0.0005203377222642303,-3.465083122253418,-16.95441436767578,0.00027914572274312377
22,489.4531421661377,-2.8227996826171875,0.0009218736668117344,640.8298144340515,160.3635015487671,0.0004313063691370189,638.6504547595978,169.01801586151123,0.0004920681240037084,-3.4650826454162598,-16.95441436767578,0.00027914546080864966
23,489.4531421661377,-2.8227996826171875,0.0012188531691208482,636.8472062945366,-14.178068161010742,0.0006948492373339832,637.8583419322968,186.73545145988464,0.0007873688009567559,-3.4650826454162598,-16.95441436767578,0.00027914572274312377
24,489.4531421661377,-2.8227996826171875,0.0016287722392007709,537.8991029262543,-14.178068161010742,0.0020521520636975765,637.240472316742,185.2404887676239,0.002024818677455187,-3.4650826454162598,-16.95441246032715,0.0004967246204614639
