scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,959.4933109283447,398.0276219844818,0.3073728382587433,985.4969112873077,763.9697465896606,0.3652693033218384,951.3011384010315,580.8249668478966,0.33487218618392944,1027.0191118121147,510.699773311615,0.302165687084198
1,959.4933109283447,398.0276219844818,0.35773059725761414,989.2383513450623,765.2988514900208,0.22040125727653503,951.3011384010315,582.239804983139,0.27842289209365845,1027.8506608307362,510.699773311615,0.3337441682815552
2,961.7842693328857,403.7303283214569,0.2778666615486145,991.6234698295593,765.3898124694824,0.47185018658638,951.6523530483246,596.8839609622955,0.32352831959724426,1028.3488535881042,512.5025434494019,0.36489319801330566
3,963.6971180737019,403.7303283214569,0.2858877182006836,994.5052109956741,765.3898124694824,0.3745799958705902,951.6523530483246,596.8839609622955,0.30170097947120667,1030.104618549347,510.699773311615,0.3333807587623596
4,966.0346488952637,404.5785416960716,0.24391283094882965,994.5052109956741,765.2988514900208,0.4521770179271698,982.265341758728,744.0114648342133,0.20349571108818054,1049.032627105713,501.2705268859863,0.3933493494987488
5,995.7190161943436,726.0555875301361,0.19163502752780914,996.4783709049225,756.9470843672752,0.46026408672332764,985.7865633964539,744.0114648342133,0.1470993459224701,1049.032627105713,501.2705268859863,0.30397316813468933
6,995.7190161943436,726.0555875301361,0.2523041367530823,996.4783709049225,739.8479381352663,0.4480360746383667,985.7865633964539,744.0114648342133,0.12273380160331726,1060.3191379904747,495.97610998153687,0.2729397416114807
7,980.9668125510216,387.74261769652367,0.17522646486759186,996.9700773954391,730.7824200391769,0.3703237771987915,982.265341758728,729.3123943805695,0.17465674877166748,1060.3191379904747,495.97610998153687,0.16713270545005798
8,980.9668125510216,387.74261769652367,0.16374343633651733,996.9700773954391,724.4195802807808,0.1052931472659111,971.6272863149643,470.07313537597656,0.11665447801351547,1042.0635401010513,466.5693004131317,0.24425387382507324
9,980.2891191840172,365.39822018146515,0.33000481128692627,999.7462394237518,724.4195802807808,0.4701019525527954,968.6326653957367,388.7854461669922,0.1697337031364441,1040.8258786201477,546.0918182134628,0.31273698806762695
10,974.2422609329224,365.39822018146515,0.26032817363739014,999.7462394237518,724.3193699717522,0.32513731718063354,963.6582923531532,387.32987290620804,0.2653404474258423,1040.8258786201477,546.0918182134628,0.22842586040496826
11,961.9155678749084,340.5213662981987,0.4559836983680725,999.7462394237518,724.4195802807808,0.38853350281715393,963.6582923531532,388.7854461669922,0.20920351147651672,1038.616870880127,576.6103067398071,0.1856042593717575
12,949.2968353033066,308.0140789085999,0.24005144834518433,986.7139166593552,724.3193699717522,0.42341262102127075,963.6582923531532,470.07313537597656,0.18939810991287231,1029.5146803855896,578.2744468450546,0.20612019300460815
13,949.2968353033066,308.0140789085999,0.20396651327610016,980.8407923579216,724.3193699717522,0.495933473110199,962.1980886459351,701.0787105560303,0.19397322833538055,1022.6881856918335,578.2744468450546,0.18573270738124847
14,948.4612245857716,308.0140789085999,0.23336361348628998,980.8407923579216,709.5340946912766,0.43455758690834045,962.1980886459351,701.0787105560303,0.16170911490917206,1012.6522062420845,578.2744468450546,0.23175545036792755
15,948.4612245857716,308.0140789085999,0.23781192302703857,980.8407923579216,702.7877974510193,0.5098558664321899,962.1980886459351,701.0787105560303,0.28411009907722473,1010.7345342636108,546.2921198606491,0.24791908264160156
16,948.2020254433155,309.34554421901703,0.307230681180954,978.9922292232513,700.8312411308289,0.3337011933326721,956.4629914462566,561.0757412910461,0.2772975564002991,1010.7345342636108,546.2921198606491,0.3185829222202301
17,946.4824857711792,309.34554421901703,0.4227566421031952,979.2734816074371,693.0939266681671,0.6349157691001892,951.3598170280457,551.7128868103027,0.36940065026283264,1001.3496961593628,529.3387351036072,0.24449223279953003
18,942.9384841918945,309.34554421901703,0.39578601717948914,979.2734816074371,674.5604774951935,0.6965708136558533,951.3598170280457,551.7128868103027,0.34507283568382263,995.9953998504207,529.3387351036072,0.21331651508808136
19,935.5484433174133,307.87954556941986,0.40150681138038635,979.2734816074371,669.9355697631836,0.41233041882514954,951.3598170280457,551.7128868103027,0.33549168705940247,991.023107290268,546.2921198606491,0.18873979151248932
20,935.5484433174133,306.6625269651413,0.4961259067058563,979.2734816074371,669.368417263031,0.46233612298965454,951.1075048446655,497.07218742370605,0.21315670013427734,991.023107290268,546.4577965736389,0.19149738550186157
21,935.5484433174133,306.6625269651413,0.4083336591720581,981.8883479833603,669.368417263031,0.30539944767951965,951.1075048446655,435.0604645013809,0.16587497293949127,991.023107290268,474.8695913553238,0.1564725935459137
22,945.0471861362457,306.6625269651413,0.44668641686439514,982.290390253067,669.9355697631836,0.37867802381515503,952.3289785385132,435.0604645013809,0.16983385384082794,993.6064052581787,474.8695913553238,0.15539005398750305
23,951.0334630012512,307.1031965017319,0.4673718810081482,994.7847006320953,670.5230159759521,0.46084678173065186,952.3289785385132,423.46066522598267,0.2124291956424713,994.0045480728149,474.8695913553238,0.17778189480304718
24,961.5182001590729,307.1031965017319,0.4097781479358673,1008.3013954162598,670.5230159759521,0.5850331783294678,964.4972796440125,423.46066522598267,0.20742696523666382,996.7922442555428,418.50875329971313,0.18487648665905
25,963.078942835331,307.1031965017319,0.4774736762046814,1014.2382771968842,670.5230159759521,0.3055473268032074,964.5708642601967,423.46066522598267,0.3625445067882538,1008.5237138271332,418.50875329971313,0.24800774455070496
26,966.5858309268951,307.1031965017319,0.451829195022583,1014.2805478572845,669.0913310050964,0.5060144066810608,966.9241325855255,435.0239323377609,0.3454633355140686,1014.2079169750214,399.93409395217896,0.28202351927757263
