scorer,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000,DLC_resnet152_TFG Guillermo OtsDec18shuffle1_15000
bodyparts,Up,Up,Up,Down,Down,Down,Left,Left,Left,Right,Right,Right
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,0.0,-3.470674991607666,0.0009218582417815924,634.2525745630264,-13.893856048583984,0.0016740472055971622,636.3920352458954,-9.081637382507324,0.0008009448647499084,639.2336189746857,-8.958759307861328,0.00028522248612716794
1,-6.01551628112793,-6.704586029052734,0.0018444001907482743,634.2525745630264,-14.653753280639648,0.0018115746788680553,636.3920352458954,-9.88435173034668,0.0006966840010136366,639.2336189746857,-11.126949310302734,0.0007142117829062045
2,-6.0155181884765625,-6.704586029052734,0.0009218582417815924,634.2525745630264,-17.26103973388672,0.0007289269124157727,636.3920352458954,-10.215622901916504,0.0002851993776857853,639.2336189746857,-12.750221252441406,0.00028173872851766646
3,-6.0155181884765625,-6.704586029052734,0.0009218577761203051,-3.7551093101501465,-19.24488067626953,0.0004061160434503108,-10.512991905212402,-15.312032699584961,0.00013247632887214422,-3.465102195739746,-16.954425811767578,0.0002791417355183512
4,-6.0155181884765625,-6.704586029052734,0.0009218582417815924,-3.7551093101501465,-19.24488067626953,0.00040611642180010676,-10.512992858886719,-15.312034606933594,0.00013247645983938128,-3.4651031494140625,-16.95442771911621,0.0002791417355183512
5,-6.0155181884765625,-6.704586029052734,0.0009218582417815924,-3.7551093101501465,-19.244882583618164,0.00040611563599668443,-10.512992858886719,-15.312034606933594,0.00013247632887214422,-3.4651031494140625,-16.95442771911621,0.0002791414735838771
6,-6.0155181884765625,-6.704586029052734,0.0009218577761203051,-3.755110263824463,-19.244882583618164,0.0004061160434503108,-10.512991905212402,-15.312034606933594,0.00013247632887214422,-3.4651031494140625,-16.954429626464844,0.0002791417355183512
7,-6.015519142150879,-6.704586029052734,0.0009218577761203051,-3.755110263824463,-19.244882583618164,0.0004061160434503108,-10.512991905212402,-15.312034606933594,0.00013247632887214422,-3.465104103088379,-16.954429626464844,0.0002791414735838771
8,-6.015519142150879,-6.704586029052734,0.0009218577761203051,-3.755110263824463,-19.24488067626953,0.00040611563599668443,-10.512991905212402,-15.312034606933594,0.00015775227802805603,-3.465104103088379,-16.95442771911621,0.000279141211649403
9,-6.015519142150879,-6.704586029052734,0.0009218577761203051,-3.755110263824463,-19.24488067626953,0.00040611583972349763,-10.512991905212402,-15.312034606933594,0.00013247632887214422,-3.465104103088379,-16.95442771911621,0.0002791414735838771
10,-6.015519142150879,-6.704586029052734,0.0009218577761203051,-3.755110263824463,-19.24488067626953,0.0004061160434503108,-10.512991905212402,-15.312036514282227,0.00013247632887214422,-3.465104103088379,-16.95442771911621,0.0002791417355183512
11,-6.015519142150879,-6.704586029052734,0.0009218577761203051,-3.7551093101501465,-19.24488067626953,0.0004061160434503108,-10.512991905212402,-15.312036514282227,0.00013247632887214422,-3.4651031494140625,-16.954425811767578,0.0002791417355183512
12,-6.015519142150879,-6.704586029052734,0.0009218577761203051,-3.7551093101501465,-19.24488067626953,0.0004061160434503108,-10.512991905212402,-15.312034606933594,0.00013247632887214422,-3.4651031494140625,-16.954425811767578,0.0002791417355183512
13,-6.015520095825195,-6.704586029052734,0.0009218577761203051,634.7003699541092,-18.487459182739258,0.0004436151357367635,639.1695518493652,-11.225608825683594,0.00013842016051057726,-3.465102195739746,-16.954425811767578,0.0002791414735838771
14,-6.015519142150879,-6.704586029052734,0.0009218582417815924,637.5066257715225,-16.199642181396484,0.0010378749575465918,640.4213304519653,-10.464315414428711,0.00039716807077638805,-3.4651031494140625,-16.954425811767578,0.0002791417355183512
15,-6.015519142150879,-6.704586029052734,0.0009218577761203051,637.5066257715225,-16.199642181396484,0.0009982845513150096,640.4213304519653,-10.464315414428711,0.00048737492761574686,-3.4651031494140625,-16.954425811767578,0.0002791417355183512
16,-6.015519142150879,-6.704586029052734,0.0009218577761203051,637.5066257715225,-16.199642181396484,0.0006712541216984391,640.4213304519653,-11.125920295715332,0.00035426492104306817,-3.465104103088379,-16.954425811767578,0.0002791414735838771
17,-6.015519142150879,-6.704586029052734,0.0009218577761203051,637.0913052558899,-18.174055099487305,0.00040611621807329357,640.48801612854,-11.125920295715332,0.00019691298075485975,-3.465102195739746,-16.954425811767578,0.0002791414735838771
18,-6.015519142150879,-6.704585075378418,0.0009218582417815924,-3.755110263824463,-19.24488067626953,0.0004061160434503108,640.1127519607544,-11.735885620117188,0.00016795114788692445,-3.4651031494140625,-16.954425811767578,0.0002791417355183512
19,-6.0155181884765625,-6.704585075378418,0.0009218577761203051,-3.755110263824463,-19.24488067626953,0.00045198292355053127,640.004391670227,-11.854703903198242,0.00017667337669990957,-3.465102195739746,-16.954425811767578,0.0002791414735838771
20,-6.0155181884765625,-6.704585075378418,0.0009218582417815924,-3.7551093101501465,-19.24488067626953,0.00040611642180010676,640.004391670227,-11.888134956359863,0.00013247645983938128,-3.465102195739746,-16.954425811767578,0.0002791417355183512
21,-6.0155181884765625,-6.704585075378418,0.0009218582417815924,-3.7551093101501465,-19.2448787689209,0.00040611642180010676,-10.51298999786377,-15.312034606933594,0.00013247632887214422,-3.465102195739746,-16.954425811767578,0.0002791417355183512
22,-6.0155181884765625,-6.704585075378418,0.0009218582417815924,-3.7551093101501465,-19.2448787689209,0.001100026536732912,-10.51298999786377,-15.312034606933594,0.0001930901489686221,-3.465102195739746,-16.954425811767578,0.0004204463621135801
23,-6.0155181884765625,-6.704585075378418,0.0009218582417815924,-3.7551093101501465,-19.2448787689209,0.00040611621807329357,636.4408203363419,-11.888134956359863,0.00013247632887214422,-3.465102195739746,-16.954425811767578,0.0002791417355183512
